model,model_path,task_id,api,instruction_id,source_api_index,source_instance_index,target_tool,prompt_tokens,y_tokens,y_mean_token_probability,y_log_probability,z_tokens,z_mean_token_probability,z_log_probability,a_tokens,a_mean_token_probability,a_log_probability
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,GrünstromIndex::0,GrünstromIndex,0,214,1,getHistoricalGreenPowerIndex,815,75,0.98685981631279,-1.2134208679199219,21,0.9666230806282587,-0.9103908538818359,54,0.9947296579678853,-0.30303001403808594
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,GrünstromIndex::1,GrünstromIndex,1,214,2,getGreenPowerIndexCalculation,816,39,0.9889041246511997,-0.46391868591308594,19,0.9772342819916574,-0.4637279510498047,20,0.999990475177765,-0.00019073486328125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Dangerous Discord Database::0,Dangerous Discord Database,0,96,1,searchMaliciousAccounts,665,50,0.9814562475681305,-1.0959739685058594,22,0.9579841115257957,-1.0931339263916016,28,0.999898640172822,-0.0028400421142578125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Dangerous Discord Database::1,Dangerous Discord Database,1,96,8,searchMaliciousAccounts,670,59,0.9688341334714727,-3.2456417083740234,28,0.9344104102679661,-3.2433624267578125,31,0.9999265286230271,-0.0022792816162109375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,GraphHopper::0,GraphHopper,0,208,0,getDetails,1224,51,0.9119462929871481,-16.362226486206055,18,0.9062711422642071,-3.183361053466797,33,0.9150418297451159,-13.178865432739258
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,GraphHopper::1,GraphHopper,1,208,6,routeOptimization,1216,167,0.9714913813698435,-11.820337295532227,19,0.9505810949363206,-1.6716365814208984,148,0.9741758100336065,-10.148700714111328
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,isEven (humor)::0,isEven (humor),0,432,4,checkNumber,273,37,0.9992645833943342,-0.027278900146484375,13,0.9980859985718361,-0.0249481201171875,24,0.9999029835065205,-0.002330780029296875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,isEven (humor)::1,isEven (humor),1,432,9,checkNumber,270,36,0.9994306663672129,-0.020563125610351562,13,0.9984374596522405,-0.020380020141601562,23,0.9999920440756757,-0.00018310546875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,The Muse::0,The Muse,0,407,0,searchJobs,746,70,0.9941581845283508,-0.4451274871826172,25,0.9874814248085022,-0.34645652770996094,45,0.9978674954838224,-0.09867095947265625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,The Muse::1,The Muse,1,407,5,getJobApplications,746,48,0.9984204346934954,-0.07666206359863281,17,0.9959185088382048,-0.07022285461425781,31,0.9997924585496225,-0.006439208984375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Dictum::0,Dictum,0,222,0,getRandomQuote,599,33,0.9747836156324907,-1.696603775024414,15,0.9445344924926757,-1.6964454650878906,18,0.999991218249003,-0.0001583099365234375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Dictum::1,Dictum,1,222,8,searchExpressions,606,54,0.9833704950632872,-1.095193862915039,17,0.9574591377202202,-0.9038333892822266,37,0.9952757133019937,-0.1913604736328125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,British National Bibliography::0,British National Bibliography,0,363,6,searchBooks,551,40,0.9856996715068818,-0.6836986541748047,14,0.963053469147001,-0.6280441284179688,26,0.9978937804698944,-0.05565452575683594
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,British National Bibliography::1,British National Bibliography,1,363,8,searchBooks,552,42,0.9776152088528587,-1.7126007080078125,14,0.9333464290414537,-1.7055797576904297,28,0.9997495987585612,-0.0070209503173828125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Pastebin::0,Pastebin,0,93,3,getUserPastes,1758,62,0.987879537286297,-1.2248649597167969,23,0.9674542429654495,-1.2219467163085938,39,0.9999252236806428,-0.002918243408203125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Pastebin::1,Pastebin,1,93,4,getTrendingPastes,1755,44,0.9764783409508793,-1.3665542602539062,24,0.9574095805486043,-1.3536911010742188,20,0.999360853433609,-0.0128631591796875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Coinlib::0,Coinlib,0,342,1,getCoinData,713,40,0.9624072781065479,-4.8734588623046875,16,0.9082060694345273,-4.838115692138672,24,0.9985414172212282,-0.035343170166015625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Coinlib::1,Coinlib,1,342,7,getCoinData,711,41,0.9753566238938308,-1.1485652923583984,17,0.9575213369201211,-0.8106784820556641,24,0.9879899521668751,-0.3378868103027344
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,NovaDax::0,NovaDax,0,385,1,getDepth,924,58,0.99827582260658,-0.10184478759765625,25,0.9983097839355469,-0.04242897033691406,33,0.9982500943270597,-0.05941581726074219
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,NovaDax::1,NovaDax,1,385,2,getTrades,925,61,0.9969215686204004,-0.19263267517089844,26,0.9952638057562022,-0.12691688537597656,35,0.9981530496052333,-0.06571578979492188
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,PUBG::0,PUBG,0,460,4,getPlayer,602,51,0.9790965166746401,-1.2133979797363281,26,0.9726812312236199,-0.8225574493408203,25,0.9857684135437011,-0.3908405303955078
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,PUBG::1,PUBG,1,460,6,getPlayer,609,42,0.9832250433308737,-0.7464923858642578,15,0.9810907920201619,-0.30248069763183594,27,0.9844107385034914,-0.4440116882324219
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Rick and Morty::0,Rick and Morty,0,47,4,getAllLocations,1131,46,0.9769304874150649,-1.4061737060546875,23,0.956003347168798,-1.3559131622314453,23,0.9978576276613318,-0.05026054382324219
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Rick and Morty::1,Rick and Morty,1,47,5,getCharacterById,1124,40,0.9774103417992592,-1.0435791015625,18,0.9687316417694092,-0.6754741668701172,22,0.9845110963691365,-0.3681049346923828
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,News::0,News,0,157,6,getTopHeadlines,1049,63,0.9512673880136202,-5.942543029785156,19,0.9004716037919647,-4.352113723754883,44,0.9732019312002442,-1.5904293060302734
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,News::1,News,1,157,7,getEverything,1061,122,0.9685469215399907,-6.310239791870117,44,0.956683295016939,-2.6617374420166016,78,0.9752392236811992,-3.6485023498535156
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Mixcloud::0,Mixcloud,0,373,0,search,685,52,0.9924884060254464,-0.44875144958496094,19,0.9799553469607704,-0.43897056579589844,33,0.9997044097293507,-0.0097808837890625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Mixcloud::1,Mixcloud,1,373,7,search,680,53,0.9782620061118648,-1.3724079132080078,16,0.934631884098053,-1.264739990234375,37,0.9971290859016213,-0.10766792297363281
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Agify.io::0,Agify.io,0,355,3,getAge,355,36,0.995932572417789,-0.1543254852294922,15,0.9902437488238016,-0.15424156188964844,21,0.9999960178420657,-8.392333984375e-05
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Agify.io::1,Agify.io,1,355,5,getAge,352,36,0.9978326194816165,-0.07994461059570312,15,0.9948022087415059,-0.07988548278808594,21,0.9999971985816956,-5.91278076171875e-05
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,StackExchange__2::0,StackExchange__2,0,205,5,get-user,615,49,0.9649356751113521,-3.1798934936523438,14,0.9143921610500131,-2.496601104736328,35,0.9851530807358878,-0.6832923889160156
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,StackExchange__2::1,StackExchange__2,1,205,9,get-user,628,52,0.9891824538891133,-0.7095127105712891,17,0.9953880765858818,-0.07958984375,35,0.9861682942935398,-0.6299228668212891
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,WakaTime::0,WakaTime,0,256,0,getStats,876,74,0.9781177555387085,-2.9377689361572266,17,0.9974218186210183,-0.044063568115234375,57,0.9723604033913528,-2.893705368041992
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,WakaTime::1,WakaTime,1,256,6,getDetails,884,66,0.9445222704524978,-19.600399017333984,21,0.9476088753768376,-1.4272499084472656,45,0.9430818548211392,-18.17314910888672
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Movie Quote::0,Movie Quote,0,175,2,getRandomMovieQuote,390,36,0.989056842194663,-0.4692649841308594,17,0.976840383866254,-0.469024658203125,19,0.9999873575411344,-0.000240325927734375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Movie Quote::1,Movie Quote,1,175,5,getFilteredQuote,405,48,0.9874469103912512,-0.6828289031982422,22,0.9728280360048468,-0.6780529022216797,26,0.9998167271797475,-0.0047760009765625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,The Old Reader::0,The Old Reader,0,182,0,getUserFeeds,717,58,0.9699995445794073,-2.4518661499023438,31,0.9627149085844716,-1.6051597595214844,27,0.9783633859069258,-0.8467063903808594
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,The Old Reader::1,The Old Reader,1,182,8,getUserFeeds,705,49,0.9439905367943705,-4.777198791503906,22,0.8970847908746112,-4.164495468139648,27,0.9822100334697299,-0.6127033233642578
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Doge-Meme::0,Doge-Meme,0,245,1,getMemeDetails,535,47,0.9853705998430861,-1.0163383483886719,20,0.9656318619847298,-1.0161190032958984,27,0.9999918871455722,-0.0002193450927734375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Doge-Meme::1,Doge-Meme,1,245,3,getTopMemes,536,48,0.9995018355548382,-0.02397918701171875,24,0.999319036801656,-0.016382217407226562,24,0.9996846343080202,-0.0075969696044921875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Czech Television::0,Czech Television,0,9,5,getWeeklyTVProgram,584,58,0.9840884732789007,-1.1857929229736328,24,0.9980389972527821,-0.04734039306640625,34,0.9742410445914549,-1.1384525299072266
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Czech Television::1,Czech Television,1,9,9,searchTVPrograms,593,66,0.9560412808010976,-5.638822555541992,20,0.9468350529670716,-1.3541431427001953,46,0.9600439885550219,-4.284679412841797
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Geokeo::0,Geokeo,0,389,2,batchGeocode,486,76,0.9957312047481537,-0.3525257110595703,17,0.9809840461787055,-0.3513679504394531,59,0.999980386030876,-0.0011577606201171875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Geokeo::1,Geokeo,1,389,6,geocode,449,47,0.9712155730800426,-2.147686004638672,19,0.9288393643341566,-2.146869659423828,28,0.9999708575861794,-0.00081634521484375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Catch The Show::0,Catch The Show,0,52,8,searchTvShow,781,49,0.9833895551915071,-0.8661479949951172,23,0.9788060006888016,-0.5101413726806641,26,0.9874442380208236,-0.3560066223144531
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Catch The Show::1,Catch The Show,1,52,9,searchTvShow,784,39,0.9904410487566239,-0.3963050842285156,12,0.9691071858008702,-0.39421844482421875,27,0.9999227656258477,-0.002086639404296875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Transport for Vancouver, Canada__3::0","Transport for Vancouver, Canada__3",0,114,5,findStationsOrStops,983,82,0.9957204948111279,-0.3588523864746094,28,0.9949690209967749,-0.14413070678710938,54,0.9961101479000515,-0.2147216796875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Transport for Vancouver, Canada__3::1","Transport for Vancouver, Canada__3",1,114,9,findStationsOrStops,987,74,0.9946498741974702,-0.40537261962890625,20,0.9966998964548112,-0.06692695617675781,54,0.9938906066947513,-0.33844566345214844
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Google Books::0,Google Books,0,81,8,updateReadingStatus,1416,62,0.999563141215232,-0.02727508544921875,19,0.9985945256132828,-0.02689361572265625,43,0.9999911341556282,-0.0003814697265625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Google Books::1,Google Books,1,81,9,getFeaturedBooks,1397,43,0.9758179118466932,-1.6158008575439453,18,0.942687925365236,-1.6075572967529297,25,0.9996715021133423,-0.008243560791015625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,PhishStats::0,PhishStats,0,233,4,searchPhishingDatabase,482,49,0.994003838422347,-0.3106193542480469,24,0.9879759103059769,-0.30537986755371094,25,0.9997906494140625,-0.0052394866943359375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,PhishStats::1,PhishStats,1,233,5,getPhishingDomainInfo,483,48,0.9894917296866576,-0.668609619140625,22,0.9770962595939636,-0.6680946350097656,26,0.9999802043804756,-0.000514984130859375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,RuneScape::0,RuneScape,0,223,2,getEnemyInfo,745,47,0.998066708128503,-0.09210395812988281,20,0.9955334663391113,-0.09056854248046875,27,0.9999431835280523,-0.0015354156494140625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,RuneScape::1,RuneScape,1,223,3,getSkillInfo,734,46,0.9970050246819205,-0.14040184020996094,21,0.9934424701191129,-0.14034080505371094,25,0.999997570514679,-6.103515625e-05
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Transport for Vancouver, Canada::0","Transport for Vancouver, Canada",0,43,3,getStaticSchedules,960,43,0.9876721750858218,-0.6112861633300781,18,0.9721261594030591,-0.5826625823974609,25,0.9988653063774109,-0.028623580932617188
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Transport for Vancouver, Canada::1","Transport for Vancouver, Canada",1,43,9,getStopsAndRoutesByLocation,964,70,0.983809734242303,-1.4598560333251953,14,0.9821412903921944,-0.25906944274902344,56,0.9842268452048302,-1.2007865905761719
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,TransitLand::0,TransitLand,0,170,4,searchStops,1284,57,0.9715546850572552,-2.3392772674560547,22,0.9786834852261977,-0.5605354309082031,35,0.9670737249510628,-1.7787418365478516
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,TransitLand::1,TransitLand,1,170,9,searchStops,1285,56,0.9684138268764529,-2.66912841796875,13,0.9875485209318309,-0.1647167205810547,43,0.9626289193713388,-2.5044116973876953
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Giphy__2::0,Giphy__2,0,375,2,searchGifs,853,39,0.969710437915264,-1.7032737731933594,15,0.9671351234118144,-0.5426235198974609,24,0.97132000947992,-1.1606502532958984
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Giphy__2::1,Giphy__2,1,375,6,searchGifs,851,49,0.975654119739727,-1.8388595581054688,19,0.9877217066915411,-0.24099159240722656,30,0.9680113146702448,-1.5978679656982422
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,bng2latlong::0,bng2latlong,0,18,3,convertEastingNorthingToLatLong,525,65,0.9960548024911148,-0.27663421630859375,18,0.9858167833752102,-0.2754936218261719,47,0.9999757459823121,-0.001140594482421875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,bng2latlong::1,bng2latlong,1,18,7,reverseGeocodeLatLongToEastingNorthing,531,85,0.996634975601645,-0.30516624450683594,34,0.9916350859052995,-0.3035449981689453,51,0.9999682353992088,-0.001621246337890625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,CO2 Offset::0,CO2 Offset,0,68,3,calculateCarbonEmissions,648,68,0.9801490587526452,-8.739471435546875,26,0.9486476160482898,-8.724742889404297,42,0.9996499518553416,-0.014728546142578125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,CO2 Offset::1,CO2 Offset,1,68,4,calculateCarbonEmissions,659,73,0.9888942176348542,-0.9663906097412109,26,0.9699524067915404,-0.9367713928222656,47,0.9993726661864747,-0.029619216918945312
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Open Government, Poland::0","Open Government, Poland",0,184,0,searchDatasets,621,47,0.9943241198012169,-0.2879371643066406,14,0.9813838728836604,-0.28178977966308594,33,0.9998139215238167,-0.0061473846435546875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,"Open Government, Poland::1","Open Government, Poland",1,184,4,searchDatasets,619,45,0.9989675985442268,-0.04665184020996094,13,0.9973494548064012,-0.03460884094238281,32,0.9996249694377184,-0.012042999267578125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,TheMealDB::0,TheMealDB,0,306,0,searchMealByIngredient,988,41,0.9749197636435671,-1.9761981964111328,12,0.9174732354780037,-1.93756103515625,29,0.9986907408155243,-0.03863716125488281
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,TheMealDB::1,TheMealDB,1,306,9,searchMealByName,994,48,0.9737089152137438,-1.3895530700683594,21,0.9561611811319987,-0.9981002807617188,27,0.987357152832879,-0.3914527893066406
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Nutritionix__2::0,Nutritionix__2,0,107,0,calculateNutritionForRecipe,892,91,0.9964714207492033,-0.34032630920410156,14,0.978514198746,-0.31994056701660156,77,0.9997363702043311,-0.0203857421875
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Nutritionix__2::1,Nutritionix__2,1,107,9,getVendingMachineData,861,57,0.9987982009586535,-0.06904983520507812,27,0.9975655939843919,-0.06627273559570312,30,0.9999075472354889,-0.002777099609375
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Forismatic::0,Forismatic,0,250,1,searchQuote,439,50,0.9885251116752625,-0.6690311431884766,21,0.9874916786239261,-0.2980613708496094,29,0.9892734597469198,-0.3709697723388672
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Forismatic::1,Forismatic,1,250,5,searchQuote,437,54,0.9842472948409893,-1.0957698822021484,20,0.9770651429891587,-0.6093769073486328,34,0.9884720900479484,-0.4863929748535156
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Google Safe Browsing::0,Google Safe Browsing,0,130,8,checkUrlSafety,522,37,0.9816392064094543,-0.9719219207763672,9,0.9245465795199076,-0.9716529846191406,28,0.9999904079096658,-0.0002689361572265625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Google Safe Browsing::1,Google Safe Browsing,1,130,9,checkMultipleUrlsSafety,528,67,0.9916198262527808,-0.6999912261962891,24,0.9766483257214228,-0.6989593505859375,43,0.9999760125958642,-0.0010318756103515625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Noctua::0,Noctua,0,32,0,getHistoricalWeatherData,1047,79,0.9867409989237785,-3.3755664825439453,19,0.9449319812028031,-3.3743972778320312,60,0.9999805212020874,-0.0011692047119140625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Noctua::1,Noctua,1,32,6,getHistoricalWeatherData,1037,82,0.9875455313339466,-1.4130744934082031,19,0.9580254288096176,-1.1761493682861328,63,0.9964484193968394,-0.2369251251220703
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Giphy::0,Giphy,0,39,2,getTrendingGifs,805,61,0.9676203336872039,-3.052227020263672,19,0.9421995015520798,-1.649618148803711,42,0.9791202339388074,-1.402608871459961
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Giphy::1,Giphy,1,39,6,searchGifs,823,81,0.9894862116119008,-1.0016803741455078,21,0.9895909428596497,-0.2297992706298828,60,0.9894495556751887,-0.771881103515625
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Yo Momma Jokes::0,Yo Momma Jokes,0,398,6,getRandomJoke,462,34,0.9645554094630129,-2.2267303466796875,16,0.9766620583832264,-0.4470958709716797,18,0.9537939437561564,-1.7796344757080078
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,Yo Momma Jokes::1,Yo Momma Jokes,1,398,7,getCustomJoke,468,56,0.979313628481967,-1.7318458557128906,31,0.9626394904428912,-1.7315845489501953,25,0.9999895596504211,-0.0002613067626953125
original,/projects/standard/mhong/shared/jiajunr/ToolAlpaca-7B,JSONbin.io::0,JSONbin.io,0,331,7,createBin,798,43,0.9883125410523526,-0.5622997283935547,12,0.9810282190640767,-0.2543468475341797,31,0.9911322785962012,-0.307952880859375
